"bill","date","status","status.prev"
"hr2335-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2336-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2336-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2336-116",2019-07-24,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2336-116",2019-07-25,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2336-116",2019-07-25,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2336-116",2019-07-29,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2336-116",2019-08-01,"J. PASSED SENATE VOTE","F. REFERRED TO SENATE"
"hr2336-116",2019-08-01,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr2336-116",2019-08-13,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr2337-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2338-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2339-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2340-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2340-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2340-116",2019-05-20,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2340-116",2019-05-21,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2340-116",2019-05-21,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2340-116",2019-05-22,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2341-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2342-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2343-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2344-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2345-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2345-116",2019-06-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2345-116",2019-06-13,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2345-116",2019-07-15,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2345-116",2019-07-15,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2345-116",2019-07-16,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2346-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2346-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2347-116",2019-04-18,"A. INTRODUCTION IN HOUSE",NA
"hr2347-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2348-116",2019-04-22,"A. INTRODUCTION IN HOUSE",NA
"hr2348-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2349-116",2019-04-22,"A. INTRODUCTION IN HOUSE",NA
"hr2350-116",2019-04-22,"A. INTRODUCTION IN HOUSE",NA
"hr2351-116",2019-04-22,"A. INTRODUCTION IN HOUSE",NA
"hr2351-116",2019-04-23,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2352-116",2019-04-22,"A. INTRODUCTION IN HOUSE",NA
"hr2352-116",2019-04-22,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2353-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2354-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2355-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2355-116",2019-04-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2356-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2357-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2357-116",2019-04-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2358-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2359-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2359-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2359-116",2019-05-17,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2359-116",2019-05-21,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2359-116",2019-05-21,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2359-116",2019-05-22,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2360-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2360-116",2019-04-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2361-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2362-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2362-116",2019-05-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2363-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2363-116",2019-04-26,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2364-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2365-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2365-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2366-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2366-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2367-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2368-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2368-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2368-116",2019-07-09,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2369-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2369-116",2019-04-29,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2370-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2371-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2371-116",2019-04-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2372-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2372-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2372-116",2019-05-17,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2372-116",2019-05-21,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2372-116",2019-05-21,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2372-116",2019-05-22,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2373-116",2019-04-25,"A. INTRODUCTION IN HOUSE",NA
"hr2373-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2374-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2374-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2375-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2375-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2376-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2376-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2377-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2378-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2378-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2379-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2379-116",2019-05-14,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr2379-116",2019-05-14,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2379-116",2019-05-15,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2379-116",2019-05-16,"J. PASSED SENATE VOTE","F. REFERRED TO SENATE"
"hr2379-116",2019-05-16,"K. RESOLVING DIFFERENCES","J. PASSED SENATE VOTE"
"hr2379-116",2019-05-20,"L. TO PRESIDENT","K. RESOLVING DIFFERENCES"
"hr2380-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2381-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2382-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2383-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2383-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2383-116",2019-05-30,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2384-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2384-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2385-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2385-116",2019-05-06,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2385-116",2019-07-24,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2386-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2386-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2387-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2388-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2388-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2389-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2390-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2391-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2392-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2393-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2393-116",2019-04-29,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2394-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2394-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2395-116",2019-04-29,"A. INTRODUCTION IN HOUSE",NA
"hr2395-116",2019-04-30,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2396-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2396-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2397-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2397-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2397-116",2019-06-19,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2397-116",2019-07-23,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2397-116",2019-07-23,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2397-116",2019-07-24,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2398-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2399-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2400-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2400-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2401-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2401-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2402-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2402-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2403-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2403-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2404-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2404-116",2019-05-16,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2405-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2405-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2406-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2406-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2407-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2408-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2409-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2409-116",2019-07-09,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr2409-116",2019-07-09,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2409-116",2019-07-10,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2410-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2410-116",2019-05-16,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2411-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2412-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2412-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2413-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2413-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2414-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2414-116",2019-05-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2415-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2415-116",2019-05-07,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2416-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2416-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2417-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2418-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2418-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2419-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2419-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2420-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2420-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2421-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2422-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2422-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2423-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2424-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2424-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2425-116",2019-04-30,"A. INTRODUCTION IN HOUSE",NA
"hr2425-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2426-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2426-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2427-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2427-116",2019-05-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2428-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2429-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2430-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2430-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2431-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2432-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2432-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2433-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2434-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2435-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2435-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2436-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2437-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2438-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2438-116",2019-05-10,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2439-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2440-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2440-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2440-116",2019-07-02,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2441-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2442-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2442-116",2019-05-16,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2443-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2443-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2444-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2445-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2446-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2447-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2448-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2448-116",2019-05-01,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2449-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2449-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2450-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2450-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2451-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2451-116",2019-06-12,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2452-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2452-116",2019-05-10,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2453-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2453-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2454-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2455-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2456-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2457-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2458-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2458-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2459-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2459-116",2019-05-08,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2460-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2460-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2461-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2462-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2462-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2463-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2464-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2465-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2466-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2467-116",2019-05-01,"A. INTRODUCTION IN HOUSE",NA
"hr2467-116",2019-05-13,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2468-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2469-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2470-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2470-116",2019-05-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2471-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2471-116",2019-05-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2472-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2473-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2473-116",2019-05-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2474-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2474-116",2019-09-25,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2475-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2475-116",2019-05-03,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2476-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2476-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2476-116",2019-05-30,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2476-116",2019-06-10,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2476-116",2019-06-10,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2476-116",2019-06-11,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2477-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2478-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2479-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2480-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2480-116",2019-05-20,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2480-116",2019-05-20,"C. ON HOUSE CALENDAR","B. HOUSE COMMITTEE CONSIDERATION"
"hr2480-116",2019-05-20,"D. HOUSE DEBATE","C. ON HOUSE CALENDAR"
"hr2480-116",2019-05-20,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2480-116",2019-05-21,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2481-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2482-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2482-116",2019-05-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2483-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2483-116",2019-05-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2484-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2485-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2485-116",2019-05-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2486-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2486-116",2019-09-17,"D. HOUSE DEBATE","A. INTRODUCTION IN HOUSE"
"hr2486-116",2019-09-17,"E. PASSED HOUSE VOTE","D. HOUSE DEBATE"
"hr2486-116",2019-09-18,"F. REFERRED TO SENATE","E. PASSED HOUSE VOTE"
"hr2486-116",2019-09-19,"H. ON SENATE CALENDAR","F. REFERRED TO SENATE"
"hr2487-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2487-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2488-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2489-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2489-116",2019-05-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2490-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2490-116",2019-05-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2491-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2491-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2492-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2492-116",2019-05-14,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2493-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2493-116",2019-05-15,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2494-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2495-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2495-116",2019-05-02,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2496-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2496-116",2019-05-31,"B. HOUSE COMMITTEE CONSIDERATION","A. INTRODUCTION IN HOUSE"
"hr2497-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2498-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
"hr2499-116",2019-05-02,"A. INTRODUCTION IN HOUSE",NA
