"bill","date","status","status.prev"
"s2186-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2187-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2188-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2189-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2190-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2191-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2192-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2193-116",2019-07-18,"A. INTRODUCTION IN SENATE",NA
"s2193-116",2019-07-24,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2193-116",2019-09-10,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s2194-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2194-116",2019-07-24,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2195-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2196-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2197-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2198-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2199-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2200-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2201-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2202-116",2019-07-22,"A. INTRODUCTION IN SENATE",NA
"s2203-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2203-116",2019-07-24,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2204-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2205-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2206-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2207-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2208-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2209-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2210-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2211-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2212-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2213-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2214-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2215-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2216-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2217-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2218-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2219-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2220-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2221-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2222-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2223-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2224-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2225-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2226-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2227-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2228-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2229-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2230-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2231-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2232-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2233-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2234-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2235-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2236-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2237-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2238-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2239-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2240-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2241-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2242-116",2019-07-23,"A. INTRODUCTION IN SENATE",NA
"s2243-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2243-116",2019-07-30,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2244-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2245-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2246-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2247-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2248-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2249-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2249-116",2019-07-24,"F. REFERRED TO HOUSE","A. INTRODUCTION IN SENATE"
"s2249-116",2019-07-25,"G. HOUSE COMMITTEE CONSIDERATION","F. REFERRED TO HOUSE"
"s2249-116",2019-07-25,"J. PASSED HOUSE VOTE","G. HOUSE COMMITTEE CONSIDERATION"
"s2249-116",2019-07-30,"L. TO PRESIDENT","J. PASSED HOUSE VOTE"
"s2250-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2251-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2252-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2253-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2254-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2255-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2256-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2257-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2258-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2258-116",2019-07-25,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s2259-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2260-116",2019-07-24,"A. INTRODUCTION IN SENATE",NA
"s2260-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2260-116",2019-09-25,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s2261-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2262-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2263-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2264-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2265-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2266-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2267-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2268-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2269-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2270-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2271-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2272-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2273-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2274-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2275-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2276-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2277-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2278-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2279-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2280-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2281-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2282-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2283-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2284-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2285-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2286-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2287-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2288-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2289-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2290-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2291-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2292-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2293-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2294-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2295-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2296-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2297-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2297-116",2019-07-31,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2297-116",2019-09-26,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s2298-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2299-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2299-116",2019-07-31,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2300-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2300-116",2019-09-11,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2301-116",2019-07-25,"A. INTRODUCTION IN SENATE",NA
"s2302-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2302-116",2019-07-30,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2302-116",2019-08-01,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s2303-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2304-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2305-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2306-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2307-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2308-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2309-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2310-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2311-116",2019-07-29,"A. INTRODUCTION IN SENATE",NA
"s2312-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2313-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2314-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2315-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2316-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2317-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2318-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2319-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2320-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2321-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2322-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2323-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2324-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2325-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2326-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2327-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2328-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2329-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2330-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2331-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2332-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2332-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2333-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2333-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2334-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2334-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2335-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2335-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2336-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2337-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2338-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2339-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2340-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2341-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2342-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2343-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2344-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2345-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2346-116",2019-07-30,"A. INTRODUCTION IN SENATE",NA
"s2347-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2348-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2349-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2350-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2351-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2352-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2353-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2354-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2355-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2356-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2357-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2358-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2359-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2360-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2361-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2362-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2363-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2364-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2365-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2366-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2367-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2368-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2368-116",2019-09-11,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2369-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2370-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2371-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2372-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2372-116",2019-09-25,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2372-116",2019-09-26,"C. ON SENATE CALENDAR","B. SENATE COMMITTEE CONSIDERATION"
"s2373-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2374-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2375-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2376-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2377-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2378-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2379-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2380-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2381-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2382-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2383-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2384-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2385-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2386-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2387-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2388-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2389-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2390-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2391-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2392-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2393-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2393-116",2019-09-11,"B. SENATE COMMITTEE CONSIDERATION","A. INTRODUCTION IN SENATE"
"s2394-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2395-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2396-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2397-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2398-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2399-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2400-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2401-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2402-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2403-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2404-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2405-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2406-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2407-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2408-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2409-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2410-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2411-116",2019-07-31,"A. INTRODUCTION IN SENATE",NA
"s2412-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2413-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2414-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2415-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2416-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2417-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2418-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2419-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2420-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2421-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2422-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2423-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2424-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2425-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2426-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2427-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2428-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2429-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2430-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2431-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2432-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2433-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2434-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2435-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2436-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2437-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2438-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2439-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2440-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2441-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2442-116",2019-08-01,"A. INTRODUCTION IN SENATE",NA
"s2443-116",2019-09-09,"A. INTRODUCTION IN SENATE",NA
"s2444-116",2019-09-09,"A. INTRODUCTION IN SENATE",NA
"s2445-116",2019-09-09,"A. INTRODUCTION IN SENATE",NA
"s2446-116",2019-09-09,"A. INTRODUCTION IN SENATE",NA
"s2447-116",2019-09-09,"A. INTRODUCTION IN SENATE",NA
"s2448-116",2019-09-09,"A. INTRODUCTION IN SENATE",NA
"s2449-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2450-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2451-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2452-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2453-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2454-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2455-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2456-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2457-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2458-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2459-116",2019-09-10,"A. INTRODUCTION IN SENATE",NA
"s2460-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2461-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2462-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2463-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2464-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2465-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2466-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2467-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2468-116",2019-09-11,"A. INTRODUCTION IN SENATE",NA
"s2469-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2470-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2470-116",2019-09-12,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s2471-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2472-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2473-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2474-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2474-116",2019-09-12,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s2475-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2476-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2477-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2478-116",2019-09-12,"A. INTRODUCTION IN SENATE",NA
"s2479-116",2019-09-16,"A. INTRODUCTION IN SENATE",NA
"s2480-116",2019-09-16,"A. INTRODUCTION IN SENATE",NA
"s2481-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2482-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2483-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2484-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2485-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2486-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2487-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2488-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2489-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2490-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2491-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2492-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2493-116",2019-09-17,"A. INTRODUCTION IN SENATE",NA
"s2494-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2495-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2496-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2497-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2498-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2499-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2500-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2501-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2502-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2503-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2504-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2505-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2506-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2507-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2508-116",2019-09-18,"A. INTRODUCTION IN SENATE",NA
"s2509-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2510-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2511-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2512-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2513-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2514-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2515-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2516-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2517-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2518-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2519-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2520-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2520-116",2019-09-19,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s2521-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2522-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2522-116",2019-09-19,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s2523-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2524-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2524-116",2019-09-19,"C. ON SENATE CALENDAR","A. INTRODUCTION IN SENATE"
"s2525-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2526-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2527-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2528-116",2019-09-19,"A. INTRODUCTION IN SENATE",NA
"s2529-116",2019-09-23,"A. INTRODUCTION IN SENATE",NA
"s2530-116",2019-09-23,"A. INTRODUCTION IN SENATE",NA
"s2531-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
"s2532-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
"s2533-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
"s2534-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
"s2535-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
"s2536-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
"s2537-116",2019-09-24,"A. INTRODUCTION IN SENATE",NA
