_action_text,_bill,_date,_id,_time,_type
Read twice and referred to the Committee on Energy and Natural Resources.,s88-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s89-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s90-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s91-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s92-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s93-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources. (Sponsor introductory remarks on measure: CR S143-144),s93-116,2019-01-10,2,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s94-116,2019-01-10,1,,IntroReferral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s94-116,2019-02-05,2,,Committee
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s94-116,2019-02-05,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 18.,s94-116,2019-02-05,4,,Calendars
By Senator Barrasso from Committee on Environment and Public Works filed written report. Report No. 116-8.,s94-116,2019-03-14,5,,Floor
Passed Senate without amendment by Voice Vote. (consideration: CR S2393; text: CR S2393),s94-116,2019-04-10,6,,Floor
Passed Senate without amendment by Voice Vote.,s94-116,2019-04-10,7,,Floor
Senate vitiated previous passage.,s94-116,2019-04-30,8,,Floor
Indefinitely postponed by Senate by Unanimous Consent.,s94-116,2019-04-30,9,,Floor
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s95-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s96-116,2019-01-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s97-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s98-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s99-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s100-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s101-116,2019-01-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s102-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s103-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Appropriations.,s104-116,2019-01-10,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s105-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s106-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s107-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Appropriations.,s108-116,2019-01-10,1,,IntroReferral
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s109-116,2019-01-10,1,,Calendars
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 11.,s109-116,2019-01-11,2,,Calendars
Motion to proceed to consideration of measure made in Senate. (CR S247),s109-116,2019-01-16,3,,Floor
Cloture motion on the motion to proceed presented in Senate. (CR S247-248),s109-116,2019-01-16,4,,Floor
Motion to proceed to consideration of measure made in Senate.,s109-116,2019-01-16,5,,Floor
Cloture motion on the motion to proceed presented in Senate.,s109-116,2019-01-16,6,,Floor
Motion to proceed to consideration of measure made in Senate. (consideration: CR S247),s109-116,2019-01-16,7,,Floor
Motion to proceed to measure considered in Senate. (CR S288-292),s109-116,2019-01-17,8,,Floor
Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 48 - 47. Record Vote Number: 7. (CR S288),s109-116,2019-01-17,9,,Floor
Motion to proceed to measure considered in Senate. (consideration: CR S288-292),s109-116,2019-01-17,10,,Floor
Motion to proceed to measure considered in Senate. (CR S288),s109-116,2019-01-17,11,,Floor
Read twice and referred to the Committee on Finance.,s110-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on Appropriations.,s111-116,2019-01-10,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s112-116,2019-01-14,1,,IntroReferral
Read twice and referred to the Committee on Appropriations.,s113-116,2019-01-14,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s114-116,2019-01-14,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s115-116,2019-01-15,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s116-116,2019-01-15,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s117-116,2019-01-15,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s118-116,2019-01-15,1,,IntroReferral
Committee on Small Business and Entrepreneurship. Hearings held.,s118-116,2019-05-15,2,,Committee
Read twice and referred to the Committee on the Judiciary.,s119-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s120-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s121-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s122-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s123-116,2019-01-15,1,,IntroReferral
Committee on Veterans' Affairs. Hearings held.,s123-116,2019-05-22,2,,Committee
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s124-116,2019-01-15,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s125-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s126-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs. (Sponsor introductory remarks on measure: CR S226),s127-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s127-116,2019-01-15,2,,IntroReferral
Read twice and referred to the Committee on Finance.,s128-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s129-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s130-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s131-116,2019-01-15,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s132-116,2019-01-15,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s133-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s134-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s135-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s136-116,2019-01-15,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s137-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s138-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s139-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s140-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s141-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S275-276)",s141-116,2019-01-16,2,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s142-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s143-116,2019-01-16,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s143-116,2019-07-09,2,,Committee
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s143-116,2019-07-16,3,,Committee
Committee on Energy and Natural Resources. Reported by Senator Murkowski under authority of the order of the Senate of 08/01/2019 without amendment. With written report No. 116-70.,s143-116,2019-08-16,4,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 172.,s143-116,2019-08-16,5,,Calendars
Read twice and referred to the Committee on Energy and Natural Resources.,s144-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s145-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s146-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Appropriations.,s147-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s148-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s149-116,2019-01-16,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s149-116,2019-07-10,2,,Committee
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s150-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s151-116,2019-01-16,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s151-116,2019-04-03,2,,Committee
An errata sheet on written report No. 116-41 was printed.,s151-116,2019-05-21,3,,Floor
"Committee on Commerce, Science, and Transportation. Reported by Senator Wicker with an amendment in the nature of a substitute. With written report No. 116-41.",s151-116,2019-05-21,4,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 94.,s151-116,2019-05-21,5,,Calendars
Measure laid before Senate by unanimous consent.,s151-116,2019-05-23,6,,Floor
The committee substitute agreed to by Unanimous Consent.,s151-116,2019-05-23,7,,Floor
Passed Senate with an amendment by Yea-Nay Vote. 97 - 1. Record Vote Number: 127.,s151-116,2019-05-23,8,,Floor
Message on Senate action sent to the House.,s151-116,2019-05-23,9,,Floor
Measure laid before Senate by unanimous consent. (consideration: CR S3075-3077),s151-116,2019-05-23,10,,Floor
The committee substitute agreed to by Unanimous Consent. (text: CR S3075-3076),s151-116,2019-05-23,11,,Floor
Received in the House.,s151-116,2019-05-24,12,,Floor
Referred to the House Committee on Energy and Commerce.,s151-116,2019-05-24,13,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s152-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s153-116,2019-01-16,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s153-116,2019-07-10,2,,Committee
Read twice and referred to the Committee on Veterans' Affairs.,s154-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s155-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s156-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s157-116,2019-01-16,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s158-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s159-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s160-116,2019-01-16,1,,IntroReferral
Committee on the Judiciary. Hearings held.,s160-116,2019-04-09,2,,Committee
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s161-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s162-116,2019-01-16,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s163-116,2019-01-16,1,,IntroReferral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s163-116,2019-02-05,2,,Committee
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s163-116,2019-02-05,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 19.,s163-116,2019-02-05,4,,Calendars
By Senator Barrasso from Committee on Environment and Public Works filed written report. Report No. 116-2.,s163-116,2019-02-25,5,,Floor
Passed Senate without amendment by Unanimous Consent. (consideration: CR S2982; text: CR S2982),s163-116,2019-05-20,6,,Floor
Passed Senate without amendment by Unanimous Consent.,s163-116,2019-05-20,7,,Floor
Message on Senate action sent to the House.,s163-116,2019-05-21,8,,Floor
Received in the House.,s163-116,2019-05-21,9,,Floor
Referred to the House Committee on Energy and Commerce.,s163-116,2019-05-21,10,,IntroReferral
Mr. Pallone asked unanimous consent to discharge from committee and consider.,s163-116,2019-09-17,11,,Floor
Committee on Energy and Commerce discharged.,s163-116,2019-09-17,12,,Discharge
Considered by unanimous consent. (consideration: CR H7744-7745),s163-116,2019-09-17,13,,Floor
On passage Passed without objection. (text: CR H7744-7745),s163-116,2019-09-17,14,,Floor
Motion to reconsider laid on the table Agreed to without objection.,s163-116,2019-09-17,15,,Floor
